shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
2528,155,166,9,15,10,339,Maersk Line,Delivered,329.73,64.41,MAE4432388072,
2529,705,724,4,14,5,546,DHL Express,Delivered,1418.64,160.82,DHL5749966311,
2530,669,694,14,10,4,574,DHL Express,Delivered,1490.99,165.58,DHL6109091811,
2531,56,78,13,13,1,785,UPS Worldwide,Delivered,1034.9,177.75,UPS7546456712,
2532,598,605,36,13,12,1219,DB Schenker,In Transit,431.79,97.14,DB 9782357604,
2533,729,731,14,10,8,729,Kuehne+Nagel,Delivered,965.22,191.93,KUE1978254333,
2534,340,350,34,15,14,510,Kuehne+Nagel,Delivered,144.08,40.8,KUE4288644074,
2535,288,294,18,16,13,100,FedEx International,Delivered,255.05,60,FED3675183952,
2536,2,21,4,12,6,293,XPO Logistics,In Transit,239.58,49.81,XPO5465514761,
2537,199,220,13,10,6,433,Kuehne+Nagel,In Transit,757.74,124.95,KUE4799829498,
2538,45,63,25,11,4,43,DHL Express,Delivered,4839.85,1879.96,DHL3438674782,
2539,668,692,19,15,5,158,C.H. Robinson,Delivered,508.85,102.7,CH1847202103,
2540,188,195,35,15,10,334,DB Schenker,In Transit,92.16,16.7,DB 8203449349,
2541,584,599,12,12,8,397,CMA CGM,Delivered,563.74,79.4,CMA8690860458,
2542,366,373,21,13,13,32,CMA CGM,Delivered,4414.19,1253.44,CMA7970895294,
2543,675,688,7,14,15,751,UPS Worldwide,Delivered,1096.95,180.24,UPS3219982711,
2544,456,469,3,11,14,350,CMA CGM,Delivered,253.06,63,CMA3875224446,
2545,83,91,28,16,15,21,DHL Express,Delivered,4671.85,1253.07,DHL7519642260,
2546,706,731,28,10,1,71,Kuehne+Nagel,Delivered,8823.89,4236.57,KUE8878253295,
2547,624,638,6,14,10,105,Kuehne+Nagel,Delivered,128.9,23.1,KUE4829718127,
2548,377,396,22,13,5,84,C.H. Robinson,Delivered,8901.99,3018.96,CH7677271890,
2549,119,144,28,11,4,82,XPO Logistics,Delivered,16395.76,4892.94,XPO5808596076,
2550,382,394,13,14,17,670,Kuehne+Nagel,Delivered,466.67,100.5,KUE7538116278,
2551,476,495,14,13,11,430,C.H. Robinson,Delayed,277.58,73.1,CH7350457701,Weather Disruption
2552,125,130,22,15,17,105,Kuehne+Nagel,Delivered,7327.61,3773.7,KUE3016664467,
2553,570,576,29,11,17,86,CMA CGM,Delivered,9343.57,11588.5,CMA6978586974,
2554,645,650,23,15,9,14,DB Schenker,Delivered,1619.12,352.94,DB 4942127420,
2555,537,564,29,11,5,73,DB Schenker,Delayed,14539.85,9836.75,DB 3617223531,Customs Clearance
2556,359,379,16,14,1,406,Maersk Line,Delivered,1773.01,239.54,MAE4893752282,
2557,156,170,19,15,1,261,DHL Express,Delivered,1312.44,169.65,DHL8234968041,
2558,659,687,18,15,6,288,CMA CGM,Delayed,1349.94,172.8,CMA8618953296,Port Congestion
2559,243,256,33,14,11,1045,Kuehne+Nagel,Delivered,517.74,86.7,KUE4074157907,
2560,678,689,26,12,10,72,C.H. Robinson,Delivered,5796.33,1807.2,CH9951790962,
2561,34,50,36,12,7,1029,DHL Express,Delivered,627.35,85.74,DHL6360792788,
2562,531,545,32,12,4,674,Kuehne+Nagel,Delivered,467.77,47.18,KUE1082840963,
2563,637,645,24,16,17,92,CMA CGM,Delivered,5799.29,1808.72,CMA9882756088,
2564,584,596,24,15,9,10,FedEx International,Delivered,688.94,196.6,FED1085679372,
2565,324,345,18,12,5,371,Maersk Line,Delayed,1262.76,222.6,MAE4925393386,Weather Disruption
2566,673,687,27,16,9,5,DHL Express,Delivered,1114.96,296.35,DHL9497856467,
2567,360,371,21,14,13,79,DHL Express,Delivered,4830.67,3094.43,DHL5424393331,
2568,461,473,13,14,16,722,DHL Express,Delivered,685.49,108.3,DHL2672137377,
2569,98,107,36,12,17,295,C.H. Robinson,Delivered,84.74,17.7,CH3526161894,
2570,85,103,27,13,4,66,Maersk Line,In Transit,9257.13,3911.82,MAE1765269885,
2571,76,96,5,12,7,280,DB Schenker,Delivered,342.88,61.6,DB 9422209267,
2572,111,134,3,11,2,399,Maersk Line,Delivered,368.68,71.82,MAE2729616628,
2573,563,579,15,16,1,286,XPO Logistics,Delivered,1394.07,174.46,XPO1993737563,
2574,558,585,17,16,2,106,C.H. Robinson,Delivered,328.32,54.06,CH9910557953,
2575,222,227,11,16,9,294,FedEx International,Delivered,256.44,49.98,FED8963519347,
2576,602,615,7,13,8,512,CMA CGM,Delivered,821.23,122.88,CMA3751194626,
2577,20,35,24,12,4,19,XPO Logistics,Delivered,1729.71,373.54,XPO5223764727,
2578,56,65,23,11,15,12,Maersk Line,Delivered,1387.84,302.52,MAE6470653510,
2579,59,69,20,11,17,57,C.H. Robinson,Delivered,187.42,25.65,CH4342088299,
2580,341,350,24,15,11,81,Kuehne+Nagel,Delivered,3846.51,1592.46,KUE6976516702,
2581,25,36,31,11,7,16,Maersk Line,Delivered,2866.33,2091.36,MAE6574587899,
2582,551,557,15,12,16,394,Maersk Line,In Transit,1661.5,240.34,MAE4464739320,
2583,539,559,7,10,6,501,UPS Worldwide,Delivered,940.21,216.24,UPS8914885611,
2584,85,108,16,10,1,184,DHL Express,Delivered,572.19,108.56,DHL2914068836,
2585,619,635,21,15,17,14,DHL Express,Delayed,1596.72,548.38,DHL5683888537,Security Check
2586,43,57,30,11,8,8,XPO Logistics,In Transit,3007.7,882.96,XPO9902182167,
2587,609,618,30,14,17,29,DB Schenker,Delivered,6384.99,3200.73,DB 9449918159,
2588,444,463,22,10,8,65,DHL Express,Delivered,5847.49,2336.1,DHL1519787028,
2589,477,490,5,14,17,239,DHL Express,Delivered,338.22,52.58,DHL9382861945,
2590,325,332,9,12,17,350,Kuehne+Nagel,Delivered,237.32,66.5,KUE2316408029,
2591,395,409,15,11,12,198,DB Schenker,Delivered,676.94,120.78,DB 2583824900,
2592,293,307,7,12,10,682,C.H. Robinson,In Transit,720.54,163.68,CH1026461130,
2593,168,179,2,14,7,733,UPS Worldwide,Delivered,873.56,169.95,UPS3124624780,
2594,122,130,26,16,12,42,FedEx International,Delivered,4863.33,1054.2,FED2170356869,
2595,628,639,14,15,14,516,FedEx International,Delivered,551.89,87.72,FED7734625818,
2596,223,228,1,10,10,223,FedEx International,Delivered,325.8,46.83,FED9620301273,
2597,339,353,27,13,11,69,Kuehne+Nagel,Delivered,2624.11,4089.63,KUE4122486179,
2598,278,300,12,15,4,268,Kuehne+Nagel,Delayed,412.92,53.6,KUE2712025367,Documentation Issue
2599,222,238,7,11,7,531,C.H. Robinson,Delivered,579.19,127.44,CH7641247586,
2600,269,282,35,14,17,1412,Maersk Line,Delivered,554.44,90.6,MAE2460426432,
2601,124,150,9,12,3,698,DB Schenker,In Transit,2080.47,208.62,DB 8223586182,
2602,299,310,36,16,15,1058,DHL Express,Delivered,472.34,87.48,DHL4491147718,
2603,118,132,18,14,3,254,Maersk Line,Delivered,1145.91,152.4,MAE4642915845,
2604,406,418,9,10,13,563,FedEx International,Delivered,506.84,106.97,FED6807528997,
2605,296,305,15,12,11,160,Maersk Line,Delivered,545.86,97.6,MAE8865565763,
2606,637,644,19,15,12,193,Kuehne+Nagel,Delivered,497.13,125.45,KUE8110179288,
2607,33,45,6,12,6,601,FedEx International,Delivered,1584.8,220.22,FED9033815286,
2608,319,333,10,14,1,479,Kuehne+Nagel,Delivered,779.39,131.85,KUE8005355130,
2609,291,313,14,10,9,638,C.H. Robinson,Delayed,703.05,108.46,CH9011590452,Security Check
2610,452,458,25,10,14,72,DHL Express,Delivered,4194.24,3147.84,DHL1089142739,
2611,147,170,20,11,3,135,DHL Express,Delivered,424.51,60.75,DHL8051887810,
2612,715,729,14,11,10,530,Kuehne+Nagel,Delivered,519.18,90.1,KUE2745354914,
2613,681,695,15,13,11,391,Kuehne+Nagel,Delivered,1246.07,238.51,KUE8431514737,
2614,461,474,18,16,10,395,UPS Worldwide,Delivered,1654.63,237,UPS5050373159,
2615,559,569,15,16,7,456,C.H. Robinson,Delivered,2041.78,278.16,CH6117983298,
2616,353,366,35,13,16,665,UPS Worldwide,In Transit,327.43,53.25,UPS5941910554,
2617,422,433,13,16,16,700,Kuehne+Nagel,Delivered,467.87,105,KUE5450402310,
2618,324,337,14,13,6,711,DB Schenker,Delivered,1225.05,188.87,DB 4922643462,
2619,313,321,1,11,13,172,C.H. Robinson,In Transit,197.01,36.12,CH5500302751,
2620,76,90,16,15,17,101,Kuehne+Nagel,Delivered,211.89,59.59,KUE3701038381,
2621,505,519,13,11,8,187,CMA CGM,Delivered,157.87,28.05,CMA5197309584,
2622,433,451,8,11,8,514,DB Schenker,Delivered,1007.28,146.24,DB 1833939388,
2623,684,693,21,13,11,105,C.H. Robinson,Delivered,7457.22,4112.85,CH8068133699,
2624,275,284,11,11,16,604,UPS Worldwide,Delivered,1143.58,170.68,UPS2416297094,
2625,17,30,15,14,12,154,CMA CGM,Delivered,511.06,93.94,CMA3956686450,
2626,247,261,23,10,8,96,XPO Logistics,Delivered,2996.13,2420.16,XPO4113548398,
2627,625,653,16,11,1,449,Kuehne+Nagel,Delivered,2480.73,264.91,KUE2824864182,
2628,321,330,28,14,11,62,XPO Logistics,Delivered,2848.48,3699.54,XPO7699655695,
2629,8,13,36,10,17,1092,Kuehne+Nagel,Delivered,381.17,89.52,KUE8286965412,
2630,150,164,33,15,9,559,FedEx International,Delivered,249.82,57.54,FED3468069197,
2631,22,49,23,10,1,64,DB Schenker,Delivered,4740.75,1613.44,DB 2886922791,
2632,535,549,9,11,13,762,DB Schenker,In Transit,838.68,144.78,DB 5264173783,
2633,216,239,7,16,5,584,FedEx International,Delayed,1527.76,140.16,FED3830214303,Port Congestion
2634,345,354,6,13,14,405,UPS Worldwide,Delivered,949.87,177.1,UPS6477568633,
2635,348,361,30,12,17,13,Kuehne+Nagel,Delivered,4171.83,1434.81,KUE6095695029,
2636,225,238,8,12,7,759,Kuehne+Nagel,Delivered,528.51,121.44,KUE6471996714,
2637,187,194,23,16,11,106,CMA CGM,Delivered,4844.95,2672.26,CMA3627392173,
2638,9,14,22,15,11,37,CMA CGM,Delivered,3921.56,1329.78,CMA2179495970,
2639,91,105,20,12,15,427,Maersk Line,Delivered,734.09,192.15,MAE8047678329,
2640,277,290,28,10,14,64,XPO Logistics,Delivered,2238.73,3818.88,XPO2535420847,
2641,4,30,32,15,5,1267,UPS Worldwide,In Transit,901.04,116.69,UPS5280940758,
2642,71,85,21,13,6,100,Maersk Line,Delivered,6939.72,3917,MAE6743371356,
2643,375,389,27,14,9,20,Maersk Line,Delivered,4947.31,1185.4,MAE7682537002,
2644,344,370,25,14,1,80,DB Schenker,Processing,12019.38,3497.6,DB 1547638435,
2645,158,185,35,15,7,452,UPS Worldwide,Delayed,310.3,42.6,UPS6707508500,Mechanical Failure
2646,443,464,31,11,4,52,XPO Logistics,Delayed,8425.35,6796.92,XPO8781633034,Security Check
2647,571,593,21,10,1,69,Kuehne+Nagel,Delayed,6612.87,2702.73,KUE6206954137,Address Exception
2648,34,45,33,11,13,827,Kuehne+Nagel,Delivered,398.6,73.62,KUE6462696050,
2649,602,626,27,12,3,20,Maersk Line,Delivered,5961.62,1185.4,MAE3534632096,
2650,673,695,31,15,1,7,Kuehne+Nagel,In Transit,4823.91,914.97,KUE1251019196,
2651,292,305,21,10,15,58,UPS Worldwide,Delivered,6304.78,2271.86,UPS3319896876,
2652,356,365,22,10,15,71,CMA CGM,Delivered,4698.05,2551.74,CMA1728935935,
2653,425,434,15,12,17,258,UPS Worldwide,Delivered,998.56,157.38,UPS6132977667,
2654,89,110,24,16,6,22,Maersk Line,Delivered,1984.24,432.52,MAE9997063344,
2655,451,467,8,12,10,735,DB Schenker,Delayed,703.95,181.6,DB 6369005410,Security Check
2656,403,414,34,12,12,885,Kuehne+Nagel,Delivered,569.66,102.8,KUE7455861685,
2657,225,235,36,14,7,1241,Maersk Line,In Transit,704.93,98.46,MAE6373115962,
2658,579,585,35,10,17,1178,DB Schenker,Delivered,442.94,78.9,DB 8196780140,
2659,466,479,15,14,15,444,DHL Express,Delivered,1087.96,270.84,DHL5436813504,
2660,587,598,3,11,7,413,Kuehne+Nagel,Delivered,368.25,74.34,KUE8561993255,
2661,662,675,7,16,15,576,Kuehne+Nagel,In Transit,891.88,234.24,KUE4817278741,
2662,591,600,2,14,12,194,XPO Logistics,Delivered,93.94,29.1,XPO4715869374,
2663,518,530,12,13,7,257,DB Schenker,Delivered,193.61,51.4,DB 3005521912,
2664,416,441,21,13,2,33,CMA CGM,Delivered,4780.94,1292.61,CMA5827296854,
2665,529,539,8,14,12,685,XPO Logistics,Delivered,541.1,109.6,XPO2444328703,
2666,442,469,33,12,1,401,UPS Worldwide,Processing,368.53,48.06,UPS2095821498,
2667,23,41,30,16,8,62,UPS Worldwide,Delivered,17041.15,6842.94,UPS6823336672,
2668,272,277,25,12,9,91,CMA CGM,Delivered,9017.31,3978.52,CMA8718284094,
2669,303,317,26,14,2,30,Maersk Line,Delivered,4125.7,753,MAE8114965163,
2670,43,61,7,14,1,561,XPO Logistics,Delivered,776.57,134.64,XPO3121546828,
2671,472,478,34,11,10,1279,XPO Logistics,In Transit,535.5,134.32,XPO1403971910,
2672,121,135,26,16,9,82,Kuehne+Nagel,Delivered,4538.6,2058.2,KUE8967217986,
2673,687,696,3,14,14,701,Kuehne+Nagel,Delivered,497.86,126.18,KUE4626192991,
2674,667,673,33,10,16,646,DB Schenker,Delivered,187.5,38.76,DB 2219944364,
2675,597,605,36,10,10,900,C.H. Robinson,Delivered,416.83,78,CH9603000079,
2676,29,34,30,10,15,9,UPS Worldwide,In Transit,2472.92,993.33,UPS3914970938,
2677,230,253,16,16,5,538,XPO Logistics,Delivered,1895.55,317.42,XPO4447417648,
2678,306,321,33,14,7,698,C.H. Robinson,Delivered,482.12,65.88,CH8295171659,
2679,73,80,19,14,11,395,Kuehne+Nagel,Delivered,946.08,256.75,KUE9813914389,
2680,555,574,20,16,1,253,XPO Logistics,Delivered,655.9,113.85,XPO7744867580,
2681,387,401,10,11,11,705,Kuehne+Nagel,Delivered,433.76,105.75,KUE3319733241,
2682,452,470,32,14,5,1259,DB Schenker,Delivered,556.16,116.13,DB 3501555096,
2683,469,491,25,16,1,112,UPS Worldwide,Delivered,15730.66,4896.64,UPS1087083467,
2684,131,138,17,16,13,116,CMA CGM,Delivered,204.34,59.16,CMA3403026752,
2685,261,266,33,12,12,1262,FedEx International,Delivered,457.35,99.72,FED8758267392,
2686,137,148,34,13,9,309,XPO Logistics,Delivered,126.12,24.72,XPO1924107320,
2687,110,125,25,11,7,84,UPS Worldwide,Delivered,6327.85,3672.48,UPS9002152253,
2688,264,282,13,14,2,585,C.H. Robinson,Delivered,814.62,147.75,CH9155334334,
2689,687,692,27,12,10,88,FedEx International,Delivered,6444.22,5215.76,FED8189360941,
2690,533,552,21,11,5,65,Kuehne+Nagel,Delivered,6960.73,2546.05,KUE5693410377,
2691,618,631,19,12,9,219,CMA CGM,In Transit,798.65,142.35,CMA5275833185,
2692,340,348,32,14,10,535,FedEx International,Delivered,315.81,65.45,FED9969481975,
2693,194,211,1,15,5,137,Maersk Line,Delivered,270.85,28.77,MAE8162637209,
2694,138,143,2,14,12,528,UPS Worldwide,Delivered,875.95,139.2,UPS1608783292,
2695,268,292,31,12,5,13,DHL Express,Delivered,3544.33,1699.23,DHL7302772327,
2696,240,245,29,16,13,9,C.H. Robinson,Delivered,3735.3,1212.75,CH1573933784,
2697,709,724,9,11,6,786,XPO Logistics,Delivered,1225.84,149.34,XPO2181659943,
2698,386,395,19,14,15,364,C.H. Robinson,In Transit,782.77,236.6,CH7372534328,
2699,534,553,8,11,1,220,DHL Express,Delivered,220.11,35.2,DHL3586192833,
2700,195,216,26,10,4,112,Kuehne+Nagel,Delivered,7310.24,2811.2,KUE8774129825,
2701,214,231,5,11,7,628,FedEx International,Delivered,889.05,138.16,FED8794185444,
2702,138,151,16,12,12,534,Maersk Line,Delivered,1891.46,315.06,MAE3077748080,
2703,484,501,32,12,2,526,CMA CGM,Delivered,271.54,36.82,CMA9917479168,
2704,346,354,22,14,17,84,UPS Worldwide,Delivered,4969.27,3018.96,UPS8991736397,
2705,186,192,10,11,12,453,DB Schenker,Delivered,839.7,127.95,DB 5904562409,
2706,659,671,22,16,9,22,DHL Express,Delivered,2697.64,790.68,DHL6278308335,
2707,390,416,10,12,2,678,FedEx International,Delivered,877.96,101.7,FED8581814933,
2708,517,529,36,10,6,1330,XPO Logistics,Delivered,519.47,103.8,XPO6027750970,
2709,52,68,18,15,8,357,CMA CGM,Delivered,1266.72,214.2,CMA3122117636,
2710,296,323,35,14,2,790,DHL Express,Delivered,509.4,59.5,DHL7817877587,
2711,206,222,20,11,8,105,Kuehne+Nagel,Delivered,246.86,47.25,KUE5012965296,
2712,430,440,9,11,6,416,DHL Express,Delivered,389.17,79.04,DHL3301006240,
2713,155,160,36,16,9,626,XPO Logistics,Delivered,355.9,61.56,XPO7957825082,
2714,19,33,34,16,14,614,XPO Logistics,Delivered,401.65,81.12,XPO9362407840,
2715,286,293,28,13,11,77,Maersk Line,Delivered,7076.25,4594.59,MAE1699921860,
2716,663,677,10,11,16,91,FedEx International,Delivered,51.91,13.65,FED8528320586,
2717,456,476,16,13,7,287,UPS Worldwide,Delivered,716.59,169.33,UPS3615533613,
2718,162,185,31,15,4,78,Kuehne+Nagel,Delayed,10081.73,10195.38,KUE3122680841,Port Congestion
2719,542,550,3,14,17,381,DHL Express,Delivered,429.67,68.58,DHL9112365898,
2720,344,369,15,10,5,590,CMA CGM,Delivered,2739.39,359.9,CMA5649516528,
2721,641,650,10,10,13,569,CMA CGM,In Transit,931.9,145.35,CMA4163573989,
2722,654,667,30,15,9,28,FedEx International,Delivered,4351.36,3090.36,FED1117684765,
2723,353,373,31,12,6,47,C.H. Robinson,Delivered,10092.39,6143.37,CH9418905105,
2724,413,430,36,10,1,1495,Kuehne+Nagel,In Transit,609.07,113.7,KUE1705193100,
2725,573,588,11,16,13,784,Maersk Line,Delayed,478.71,133.28,MAE9711053099,Carrier Capacity
2726,576,584,27,16,10,22,CMA CGM,In Transit,3318.99,1303.94,CMA7292130954,
2727,593,598,15,15,11,310,CMA CGM,Delivered,1091.36,189.1,CMA9572414288,
2728,588,611,26,16,1,81,C.H. Robinson,Delivered,6210.59,2033.1,CH6870024472,
2729,718,730,11,13,14,339,Maersk Line,Delivered,391.02,57.63,MAE5448936889,
2730,458,477,9,16,8,151,Kuehne+Nagel,Delivered,141.87,28.69,KUE1798736151,
2731,256,271,8,12,4,754,C.H. Robinson,Delivered,852.55,120.64,CH5427329863,
2732,622,632,26,10,13,12,DB Schenker,Delivered,1233.68,301.2,DB 4530435170,
2733,523,536,26,10,10,95,DHL Express,Delivered,5941.62,2384.5,DHL1585990522,
2734,672,692,10,14,8,377,XPO Logistics,In Transit,332.83,56.55,XPO6647647711,
2735,395,409,20,11,9,376,XPO Logistics,Delivered,900.76,169.2,XPO7717692618,
2736,105,116,10,12,6,343,UPS Worldwide,Delivered,265.07,51.45,UPS2765155826,
2737,377,386,13,14,9,601,DB Schenker,Delivered,420.13,90.15,DB 1290096187,
2738,165,192,14,13,3,410,Maersk Line,Delivered,977.78,137.7,MAE9449423638,
2739,669,691,24,14,5,80,FedEx International,Delayed,4819.64,1572.8,FED5264664237,Address Exception
2740,391,411,24,11,3,83,Maersk Line,Delivered,2197.77,1631.78,MAE1005758924,
2741,327,346,18,13,3,195,XPO Logistics,Delivered,1055.62,117,XPO4549801696,
2742,138,144,11,12,11,547,DHL Express,Delivered,509.88,160.99,DHL6759876302,
2743,496,505,36,11,14,712,Maersk Line,Delivered,239.61,42.72,MAE8184678249,
2744,137,153,14,11,14,279,XPO Logistics,Delayed,197.83,47.43,XPO1315022571,Mechanical Failure
2745,270,277,29,10,9,98,Maersk Line,Delivered,15486.41,13205.5,MAE5608908706,
2746,57,63,7,15,10,392,FedEx International,Delivered,526.16,94.08,FED4043525904,
2747,617,624,6,16,11,662,DHL Express,Delivered,944.36,145.64,DHL4134215589,
2748,425,450,17,11,1,367,XPO Logistics,Delivered,1246.94,187.17,XPO1733472230,
2749,694,713,4,15,6,569,XPO Logistics,Delivered,849.31,164.73,XPO2979311289,
2750,276,304,22,11,4,11,FedEx International,Delivered,2880.13,395.34,FED8225367139,
2751,41,52,26,12,15,115,DB Schenker,Delivered,2553.53,2886.5,DB 2788179573,
2752,82,91,4,13,13,618,C.H. Robinson,Delivered,317.87,105.06,CH7549912036,
2753,37,47,26,10,9,103,XPO Logistics,In Transit,4881.09,2585.3,XPO9806878893,
2754,103,111,5,14,10,501,DB Schenker,Delivered,1467.37,198.22,DB 4767340469,
2755,463,479,32,15,6,581,FedEx International,Delivered,479.77,68.67,FED2046417502,
2756,664,680,19,13,13,586,CMA CGM,Delayed,1789.23,380.9,CMA1120676321,Port Congestion
2757,537,544,36,12,10,431,DHL Express,In Transit,201.95,49.86,DHL2151646169,
2758,116,124,10,16,12,637,Maersk Line,Delivered,626.64,95.55,MAE5037415275,
2759,383,391,12,16,10,602,UPS Worldwide,In Transit,907.34,200.4,UPS9008219921,
2760,457,471,12,14,6,744,UPS Worldwide,Delivered,741.73,148.8,UPS9980588133,
2761,89,96,14,11,15,669,Maersk Line,Delivered,641.71,181.73,MAE7778272915,
2762,579,584,31,10,9,51,UPS Worldwide,Delivered,6704.21,6666.21,UPS9420978731,
2763,687,697,24,12,10,30,C.H. Robinson,Delayed,2289.5,589.8,CH4454088639,Address Exception
2764,519,525,5,15,17,547,UPS Worldwide,Delivered,509.89,120.34,UPS6058609690,
2765,458,469,28,15,17,66,XPO Logistics,Delivered,8640.98,3938.22,XPO9980104103,
2766,139,146,29,14,16,22,XPO Logistics,Delivered,2211.9,2964.5,XPO9127952820,
2767,205,211,23,14,12,99,Maersk Line,Delivered,5548.74,2495.79,MAE9398945453,
2768,397,403,21,16,16,59,XPO Logistics,Delivered,2148.18,2311.03,XPO6031274770,
2769,519,529,35,15,17,504,FedEx International,Delivered,253.45,45.2,FED5624730384,
2770,662,671,8,16,15,388,Maersk Line,Delivered,331.44,62.08,MAE2419028610,
2771,359,375,20,14,4,242,C.H. Robinson,Delivered,840.29,108.9,CH1767872550,
2772,18,35,22,14,6,16,Maersk Line,Delivered,2580.09,575.04,MAE4870890367,
2773,541,547,7,12,14,782,DHL Express,Delivered,948.82,187.68,DHL3157102090,
2774,262,275,27,12,15,21,FedEx International,Delivered,4190.3,1244.67,FED2116143147,
2775,340,359,30,14,2,29,DB Schenker,Delivered,4351.21,3200.73,DB 7447125833,
2776,4,15,32,16,16,1071,XPO Logistics,Delayed,410.92,102.97,XPO5425107428,Port Congestion
2777,619,629,22,15,8,32,DB Schenker,In Transit,3734.41,1150.08,DB 5411759500,
2778,685,696,9,13,15,368,Kuehne+Nagel,In Transit,286.6,69.92,KUE7257494454,
2779,386,397,12,12,15,532,UPS Worldwide,Delivered,1040.82,186.4,UPS2178227400,
2780,215,220,22,11,14,27,FedEx International,Delivered,3257.26,970.38,FED6611514973,
2781,247,273,31,10,2,8,Maersk Line,Delivered,4313.13,1045.68,MAE1387620085,
2782,59,79,17,10,2,464,Maersk Line,Delivered,1370.46,236.64,MAE4850402048,
2783,314,325,24,10,8,30,Maersk Line,Delivered,2268.91,589.8,MAE6337771024,
2784,566,571,16,10,17,439,Maersk Line,Delivered,1883.09,259.01,MAE7142799260,
2785,641,650,32,10,15,982,CMA CGM,Delivered,644.31,96.74,CMA6066636481,
2786,548,568,35,11,3,781,CMA CGM,In Transit,341.82,39.05,CMA4893458428,
2787,275,297,2,10,1,686,CMA CGM,In Transit,854.05,162.9,CMA8032148385,
2788,359,369,24,11,9,108,C.H. Robinson,Delivered,3117.33,2123.28,CH2403667862,
2789,221,237,28,10,4,32,FedEx International,Delivered,4637.68,1909.44,FED9644313651,
2790,231,237,11,12,15,353,C.H. Robinson,In Transit,378.45,60.01,CH6586590889,
2791,235,249,20,14,9,137,XPO Logistics,Delivered,346.41,61.65,XPO4659739558,
2792,323,334,1,11,12,88,FedEx International,Delivered,92.71,18.48,FED4725635404,
2793,360,371,14,15,14,735,Kuehne+Nagel,In Transit,1031.33,192.95,KUE7877045112,
