production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
1673,386,8,3,696,6,0.89,PROD-2024015243
1674,350,9,1,917,6,0.69,PROD-2023123957
1675,390,1,2,800,6,0.84,PROD-2024015508
1676,708,8,2,1161,12,1.05,PROD-2024123460
1677,547,2,2,800,4,0.6,PROD-2024064118
1678,98,3,1,2037,17,0.87,PROD-2023044777
1679,381,4,2,800,7,0.96,PROD-2024017123
1680,583,3,1,1019,3,0.34,PROD-2024085784
1681,723,15,2,600,4,0.67,PROD-2024121950
1682,41,1,3,1585,11,0.71,PROD-2023021339
1683,68,11,2,90,0,0.94,PROD-2023039835
1684,625,2,2,800,3,0.4,PROD-2024091814
1685,253,8,1,508,4,0.87,PROD-2023099145
1686,537,8,2,300,2,0.87,PROD-2024064278
1687,715,13,2,250,0,0.39,PROD-2024123354
1688,156,11,1,66,0,0.7,PROD-2023065880
1689,113,12,1,345,3,1.02,PROD-2023048472
1690,289,1,2,800,6,0.8,PROD-2023104334
1691,345,2,2,1678,13,0.79,PROD-2023127408
1692,52,16,2,600,5,0.98,PROD-2023024217
1693,235,1,2,800,7,0.9,PROD-2023086504
1694,645,8,2,1118,2,0.26,PROD-2024106319
1695,345,7,2,376,3,0.99,PROD-2023123187
1696,336,15,2,2198,5,0.24,PROD-2023129611
1697,243,1,3,800,6,0.82,PROD-2023083588
1698,673,12,2,350,0,0.21,PROD-2024114416
1699,101,2,2,800,2,0.25,PROD-2023047347
1700,453,9,2,300,2,0.98,PROD-2024032971
1701,677,7,3,898,5,0.63,PROD-2024118337
1702,306,13,2,55,0,1.0,PROD-2023115890
1703,548,2,2,800,7,0.92,PROD-2024071395
1704,594,11,2,303,3,1.09,PROD-2024088248
1705,577,6,3,2216,17,0.77,PROD-2024078477
1706,433,8,3,300,1,0.61,PROD-2024038539
1707,204,2,2,812,8,1.0,PROD-2023075008
1708,523,12,3,155,1,1.1,PROD-2024067568
1709,519,5,1,800,9,1.19,PROD-2024069694
1710,161,10,1,81,0,0.38,PROD-2023062248
1711,584,12,2,350,3,0.94,PROD-2024086979
1712,315,10,2,350,1,0.34,PROD-2023112776
1713,638,9,3,962,7,0.73,PROD-2024092695
1714,472,9,3,796,4,0.55,PROD-2024049617
1715,404,7,2,300,1,0.49,PROD-2024022919
1716,593,12,1,267,2,0.87,PROD-2024088573
1717,106,4,1,1820,17,0.97,PROD-2023047748
1718,602,1,3,800,9,1.19,PROD-2024081603
1719,338,4,3,2202,17,0.8,PROD-2023125276
1720,346,2,2,2978,28,0.95,PROD-2023123681
1721,191,3,3,800,6,0.83,PROD-2023072624
1722,243,9,2,499,5,1.06,PROD-2023081664
1723,426,12,3,326,3,1.08,PROD-2024033174
1724,336,10,3,65,0,1.19,PROD-2023127279
1725,12,13,1,250,2,1.08,PROD-2023019026
1726,729,3,2,800,3,0.39,PROD-2024127146
1727,718,13,2,50,0,0.54,PROD-2024128784
1728,365,1,1,1237,2,0.17,PROD-2023128419
1729,45,8,2,1114,4,0.42,PROD-2023025517
1730,704,8,1,2500,28,1.15,PROD-2024124791
1731,461,14,3,163,0,0.25,PROD-2024048527
1732,79,4,2,2211,21,0.98,PROD-2023033147
1733,39,2,1,1853,20,1.09,PROD-2023028686
1734,353,7,3,300,2,0.67,PROD-2023129233
1735,567,5,3,800,6,0.86,PROD-2024073025
1736,370,6,3,800,4,0.58,PROD-2024012124
1737,570,16,2,1527,2,0.19,PROD-2024073803
1738,204,2,3,1636,4,0.29,PROD-2023071428
1739,200,9,1,300,3,1.16,PROD-2023075929
1740,708,13,2,105,0,0.6,PROD-2024127770
1741,390,9,2,300,2,0.88,PROD-2024016888
1742,520,16,3,1425,8,0.58,PROD-2024064001
1743,528,2,2,800,5,0.67,PROD-2024061859
1744,207,13,2,250,1,0.72,PROD-2023079682
1745,617,14,1,190,1,0.75,PROD-2024094239
1746,684,10,3,319,1,0.43,PROD-2024112939
1747,240,14,1,250,2,1.08,PROD-2023082272
1748,292,3,2,908,3,0.42,PROD-2023106985
1749,341,8,2,909,9,1.08,PROD-2023123744
1750,668,15,2,3258,15,0.48,PROD-2024105290
1751,249,14,1,91,0,0.86,PROD-2023098487
1752,539,6,1,800,8,1.12,PROD-2024065914
1753,228,15,2,600,5,0.94,PROD-2023083185
1754,102,8,2,523,5,1.07,PROD-2023046363
1755,474,7,1,828,4,0.58,PROD-2024045115
1756,364,16,2,1492,11,0.78,PROD-2023122273
1757,336,12,3,114,0,0.72,PROD-2023129030
1758,551,1,1,800,2,0.27,PROD-2024071753
1759,112,11,1,350,3,1.11,PROD-2023048717
1760,524,1,2,800,9,1.14,PROD-2024061761
1761,390,1,1,800,1,0.16,PROD-2024015095
1762,100,2,3,800,3,0.47,PROD-2023043142
1763,63,6,1,1013,2,0.29,PROD-2023036630
1764,306,16,2,1464,2,0.18,PROD-2023116092
1765,381,9,1,300,1,0.42,PROD-2024016508
1766,645,3,3,1151,4,0.35,PROD-2024102779
1767,91,12,1,350,3,1.09,PROD-2023043774
1768,657,8,2,443,4,1.0,PROD-2024101431
1769,337,10,3,87,0,0.23,PROD-2023124099
1770,268,9,3,873,4,0.5,PROD-2023096703
1771,728,14,1,238,1,0.48,PROD-2024128285
1772,285,1,2,881,7,0.9,PROD-2023104609
1773,663,10,2,267,2,0.78,PROD-2024106301
1774,433,14,1,250,2,0.84,PROD-2024033895
1775,431,5,2,865,9,1.12,PROD-2024038898
1776,140,8,2,333,2,0.67,PROD-2023051972
1777,367,4,3,800,2,0.35,PROD-2024012627
1778,385,2,2,1815,19,1.05,PROD-2024017641
1779,246,6,1,800,8,1.0,PROD-2023099359
1780,457,10,3,153,1,1.14,PROD-2024045751
1781,500,6,2,800,6,0.84,PROD-2024051349
1782,582,10,2,350,3,0.92,PROD-2024089964
1783,359,15,1,2204,6,0.29,PROD-2023128739
1784,306,16,1,1120,5,0.47,PROD-2023111964
1785,653,12,2,270,0,0.26,PROD-2024107917
1786,629,1,2,800,9,1.15,PROD-2024091884
1787,170,11,2,250,2,1.09,PROD-2023068651
1788,9,15,3,600,6,1.12,PROD-2023014102
1789,237,3,3,800,6,0.83,PROD-2023088546
1790,295,12,2,256,0,0.19,PROD-2023104130
1791,531,7,3,300,2,0.67,PROD-2024062242
1792,42,15,3,1939,17,0.88,PROD-2023026584
1793,414,16,1,2041,8,0.41,PROD-2024023957
1794,297,6,3,2801,32,1.15,PROD-2023104766
1795,664,4,3,2456,15,0.64,PROD-2024109087
1796,476,13,1,40,0,0.69,PROD-2024041500
1797,354,15,2,2414,10,0.42,PROD-2023124173
1798,637,7,1,976,10,1.1,PROD-2024097845
1799,264,13,3,91,1,1.14,PROD-2023096118
1800,150,2,3,800,7,0.97,PROD-2023055325
1801,488,5,1,1493,14,1.0,PROD-2024051229
1802,517,4,1,800,7,0.88,PROD-2024057336
1803,645,3,2,976,3,0.33,PROD-2024104112
1804,117,3,1,800,5,0.66,PROD-2023042097
1805,263,10,3,253,2,1.05,PROD-2023092527
1806,81,12,1,350,2,0.61,PROD-2023035631
1807,90,12,2,288,3,1.05,PROD-2023038968
1808,3,5,1,1341,6,0.48,PROD-2023015101
1809,337,5,1,800,4,0.59,PROD-2023128477
1810,29,3,1,2048,6,0.34,PROD-2023014704
1811,160,2,1,800,6,0.76,PROD-2023063520
1812,107,16,2,1025,10,1.0,PROD-2023047529
1813,186,4,1,1909,3,0.2,PROD-2023076365
1814,563,14,3,250,2,0.89,PROD-2024071640
1815,722,6,2,2051,14,0.7,PROD-2024125438
1816,152,16,1,4316,13,0.31,PROD-2023064445
1817,726,3,2,968,7,0.74,PROD-2024129034
1818,286,1,2,800,3,0.39,PROD-2023103982
1819,16,4,2,800,7,0.9,PROD-2023012684
1820,49,11,2,350,3,1.11,PROD-2023023159
1821,68,2,1,800,2,0.36,PROD-2023033484
1822,700,12,1,220,0,0.39,PROD-2024118612
1823,39,9,1,457,2,0.49,PROD-2023021680
1824,58,13,1,235,1,0.69,PROD-2023021263
1825,580,15,2,731,3,0.46,PROD-2024081571
1826,132,13,2,141,0,0.63,PROD-2023055495
1827,324,2,2,945,7,0.75,PROD-2023112914
1828,421,8,3,720,6,0.87,PROD-2024023390
1829,715,15,3,600,3,0.5,PROD-2024127285
1830,638,2,2,800,3,0.4,PROD-2024097216
1831,149,6,1,2113,6,0.31,PROD-2023059406
1832,38,12,2,158,1,0.92,PROD-2023025848
1833,427,3,3,831,8,1.01,PROD-2024036924
1834,144,14,3,130,1,1.11,PROD-2023052566
1835,645,1,1,1346,2,0.21,PROD-2024107688
1836,720,15,3,844,4,0.52,PROD-2024126209
1837,548,8,1,729,1,0.26,PROD-2024076424
1838,514,7,1,300,3,1.05,PROD-2024056475
1839,711,7,2,2022,13,0.65,PROD-2024126528
1840,28,13,3,250,0,0.26,PROD-2023015393
1841,277,15,1,600,6,1.14,PROD-2023103136
1842,61,16,3,600,4,0.71,PROD-2023039514
1843,270,14,1,71,0,0.33,PROD-2023094480
1844,628,6,3,800,3,0.49,PROD-2024093964
1845,18,10,2,350,1,0.57,PROD-2023016860
1846,257,13,2,250,0,0.2,PROD-2023099212
1847,687,2,2,1339,9,0.72,PROD-2024116503
1848,551,7,3,635,6,1.01,PROD-2024071719
1849,419,14,2,190,0,0.47,PROD-2024029989
1850,269,4,2,3232,23,0.72,PROD-2023095728
1851,685,16,3,4674,33,0.72,PROD-2024115989
1852,715,10,2,282,1,0.57,PROD-2024123393
1853,162,10,2,164,1,1.13,PROD-2023066993
1854,644,10,3,307,1,0.51,PROD-2024103174
1855,684,8,1,1571,10,0.7,PROD-2024111302
1856,578,16,1,600,5,0.98,PROD-2024079143
1857,220,2,2,923,1,0.2,PROD-2023089240
1858,406,14,1,238,0,0.17,PROD-2024024611
1859,424,4,1,900,5,0.56,PROD-2024028617
1860,266,12,2,118,0,0.3,PROD-2023099080
1861,243,9,3,300,1,0.4,PROD-2023086039
1862,290,6,1,1651,4,0.3,PROD-2023108354
1863,48,6,3,1448,14,0.98,PROD-2023023350
1864,210,12,2,350,1,0.41,PROD-2023076857
1865,180,3,3,817,5,0.68,PROD-2023065260
1866,708,8,3,1737,15,0.87,PROD-2024125977
1867,352,6,1,800,5,0.66,PROD-2023123905
1868,562,2,1,800,6,0.86,PROD-2024072836
1869,685,6,1,2683,25,0.95,PROD-2024116342
1870,443,6,2,1270,6,0.48,PROD-2024039425
1871,592,7,2,300,2,0.86,PROD-2024087678
1872,322,15,3,1182,10,0.86,PROD-2023112155
1873,672,16,2,600,1,0.25,PROD-2024111057
1874,320,14,2,40,0,1.08,PROD-2023118939
1875,390,11,3,246,2,0.93,PROD-2024014792
1876,555,6,1,1719,14,0.82,PROD-2024076486
1877,301,7,1,623,5,0.82,PROD-2023107451
1878,523,10,1,70,0,1.06,PROD-2024063817
1879,682,12,1,230,0,0.41,PROD-2024113916
1880,275,2,3,2793,4,0.16,PROD-2023105970
1881,176,14,1,40,0,0.23,PROD-2023066610
1882,403,15,2,3071,36,1.19,PROD-2024024362
1883,530,14,3,250,0,0.36,PROD-2024062136
1884,151,10,2,241,2,1.02,PROD-2023052389
1885,269,8,1,392,1,0.41,PROD-2023092358
1886,675,16,1,1370,8,0.61,PROD-2024117960
1887,361,8,2,948,4,0.51,PROD-2023125808
1888,514,12,2,350,4,1.17,PROD-2024059218
1889,167,4,3,800,3,0.4,PROD-2023063469
1890,66,16,1,600,4,0.7,PROD-2023032550
1891,680,6,2,800,4,0.52,PROD-2024112399
1892,71,7,3,1071,8,0.84,PROD-2023031027
1893,616,3,3,2704,30,1.14,PROD-2024091544
1894,615,3,1,2287,12,0.55,PROD-2024099440
1895,560,16,2,4122,8,0.21,PROD-2024073680
1896,454,16,2,2381,9,0.39,PROD-2024033120
1897,104,8,2,917,5,0.63,PROD-2023044788
1898,257,10,1,287,2,0.87,PROD-2023097358
1899,662,6,2,986,9,0.96,PROD-2024109325
1900,21,2,3,864,3,0.4,PROD-2023015338
1901,233,10,3,63,0,0.58,PROD-2023088075
1902,666,8,3,1932,22,1.17,PROD-2024108336
1903,582,16,3,935,3,0.37,PROD-2024083433
1904,10,14,1,123,0,0.42,PROD-2023013698
1905,625,12,3,60,0,0.24,PROD-2024094776
1906,517,9,1,556,0,0.16,PROD-2024057445
1907,727,8,1,1683,14,0.87,PROD-2024125728
1908,16,16,2,600,3,0.57,PROD-2023013449
1909,679,9,2,685,3,0.54,PROD-2024117003
1910,393,15,3,807,6,0.8,PROD-2024019582
1911,533,1,1,1460,16,1.1,PROD-2024068036
1912,369,5,3,800,2,0.36,PROD-2024014644
1913,357,13,3,65,0,0.86,PROD-2023122156
1914,468,15,1,2701,19,0.74,PROD-2024041770
1915,67,9,1,509,2,0.56,PROD-2023032365
1916,160,5,3,1698,11,0.65,PROD-2023061778
1917,82,10,2,191,0,0.21,PROD-2023033410
1918,439,13,2,106,0,0.3,PROD-2024037823
1919,495,2,2,800,4,0.59,PROD-2024057473
1920,138,6,1,800,3,0.46,PROD-2023051436
1921,688,7,3,300,0,0.32,PROD-2024118586
1922,79,4,2,2170,25,1.17,PROD-2023031167
1923,124,12,2,166,0,0.38,PROD-2023054568
1924,547,15,3,1274,11,0.94,PROD-2024064436
1925,448,9,2,314,1,0.55,PROD-2024034674
1926,69,10,2,350,2,0.66,PROD-2023034038
1927,97,7,2,431,1,0.34,PROD-2023045209
1928,47,7,1,685,3,0.48,PROD-2023022181
1929,539,5,1,3398,28,0.85,PROD-2024067753
1930,409,11,1,350,3,0.92,PROD-2024023369
1931,297,6,2,4671,14,0.32,PROD-2023108562
1932,265,7,2,300,2,0.78,PROD-2023095695
1933,507,3,3,1509,15,1.03,PROD-2024052200
1934,537,12,3,116,1,1.05,PROD-2024067669
1935,217,5,3,800,2,0.34,PROD-2023088505
1936,33,2,2,3307,7,0.24,PROD-2023021175
1937,357,13,2,74,0,0.74,PROD-2023128736
1938,225,5,1,800,7,0.98,PROD-2023087434
1939,104,8,3,1048,7,0.7,PROD-2023041494
1940,688,3,2,2273,10,0.44,PROD-2024112216
1941,113,6,2,919,5,0.56,PROD-2023044182
1942,120,8,3,891,7,0.88,PROD-2023049773
1943,687,5,3,800,3,0.48,PROD-2024113987
1944,636,6,1,800,2,0.27,PROD-2024093109
1945,477,5,3,800,5,0.66,PROD-2024047899
1946,43,13,2,143,0,0.66,PROD-2023022860
1947,439,12,2,345,1,0.54,PROD-2024033269
1948,433,4,1,877,2,0.31,PROD-2024034922
1949,293,14,1,250,1,0.67,PROD-2023101496
1950,438,11,2,350,1,0.41,PROD-2024032182
1951,32,9,1,309,2,0.72,PROD-2023026423
1952,593,1,2,1350,15,1.13,PROD-2024086370
1953,463,9,2,300,1,0.53,PROD-2024042111
1954,26,9,1,774,1,0.17,PROD-2023016888
1955,422,15,3,1767,17,1.0,PROD-2024024589
1956,384,3,3,800,8,1.03,PROD-2024016961
1957,130,2,1,800,8,1.05,PROD-2023056563
1958,584,13,1,128,1,1.02,PROD-2024082436
1959,66,3,3,800,1,0.17,PROD-2023037539
1960,217,10,3,214,1,0.58,PROD-2023087117
1961,685,14,3,250,1,0.76,PROD-2024113562
1962,668,16,3,1479,11,0.76,PROD-2024109255
1963,610,12,1,160,1,0.7,PROD-2024099378
1964,599,15,1,600,6,1.14,PROD-2024089013
1965,314,8,1,361,0,0.26,PROD-2023119894
1966,513,2,3,800,9,1.17,PROD-2024051709
1967,16,5,1,2901,22,0.79,PROD-2023013980
1968,125,5,3,1781,4,0.25,PROD-2023059288
1969,101,8,3,414,2,0.52,PROD-2023048118
1970,437,1,3,2989,31,1.05,PROD-2024038900
1971,523,1,3,800,7,0.95,PROD-2024066993
1972,287,3,2,800,5,0.73,PROD-2023104080
1973,510,3,2,2147,19,0.93,PROD-2024052129
1974,295,15,2,600,2,0.38,PROD-2023107190
1975,614,16,2,4369,45,1.04,PROD-2024096007
1976,522,15,2,3186,14,0.45,PROD-2024065619
1977,145,5,1,914,4,0.46,PROD-2023053321
1978,185,1,2,1913,12,0.64,PROD-2023075394
1979,607,12,2,272,1,0.61,PROD-2024082057
1980,478,5,1,1750,19,1.13,PROD-2024047536
1981,554,14,3,146,1,1.09,PROD-2024071054
1982,560,15,3,2403,11,0.47,PROD-2024071942
1983,438,5,2,800,5,0.67,PROD-2024038009
1984,336,14,2,40,0,0.96,PROD-2023122247
1985,361,1,2,1063,3,0.32,PROD-2023127240
1986,221,4,1,1007,4,0.45,PROD-2023088718
1987,283,3,1,1219,5,0.46,PROD-2023109867
1988,648,7,3,325,2,0.63,PROD-2024109159
1989,264,12,3,219,0,0.29,PROD-2023099130
1990,701,8,1,332,3,1.01,PROD-2024128001
1991,701,6,3,1920,14,0.76,PROD-2024127476
1992,308,9,2,473,4,1.0,PROD-2023112731
1993,498,1,2,800,4,0.54,PROD-2024057415
1994,202,12,2,213,2,1.11,PROD-2023079947
1995,705,11,3,60,0,0.99,PROD-2024127942
1996,612,1,3,906,4,0.47,PROD-2024094708
1997,176,14,3,80,0,0.85,PROD-2023069560
1998,296,2,2,800,3,0.47,PROD-2023108639
1999,649,3,3,1360,6,0.51,PROD-2024108446
2000,402,4,1,800,1,0.22,PROD-2024027949
2001,432,7,3,300,3,1.14,PROD-2024038681
2002,230,2,3,800,1,0.23,PROD-2023087953
2003,535,6,1,800,1,0.17,PROD-2024064713
2004,320,2,1,800,8,1.07,PROD-2023117597
2005,587,4,1,800,1,0.24,PROD-2024085654
2006,363,5,3,2697,31,1.17,PROD-2023128386
2007,684,14,2,205,1,0.86,PROD-2024117281
2008,468,2,2,824,4,0.58,PROD-2024049184
2009,157,7,1,300,3,1.03,PROD-2023068902
2010,426,12,2,350,1,0.43,PROD-2024038082
2011,77,6,1,800,6,0.75,PROD-2023038228
2012,375,7,3,1405,3,0.27,PROD-2024018953
2013,528,7,2,300,1,0.38,PROD-2024065639
2014,716,13,2,152,0,0.2,PROD-2024122931
2015,286,14,1,250,2,1.08,PROD-2023103991
2016,704,16,2,600,4,0.8,PROD-2024127876
2017,10,10,2,163,1,0.96,PROD-2023019262
2018,538,4,3,980,11,1.18,PROD-2024064517
2019,374,10,1,308,1,0.34,PROD-2024014407
2020,504,11,2,95,0,0.74,PROD-2024059464
2021,393,4,1,861,5,0.59,PROD-2024019194
2022,254,14,1,250,2,1.08,PROD-2023091732
2023,215,16,2,1620,14,0.87,PROD-2023088352
2024,28,16,1,2628,7,0.28,PROD-2023017069
2025,557,3,2,800,6,0.82,PROD-2024078678
2026,402,7,1,300,2,0.8,PROD-2024029896
2027,374,14,1,231,2,0.96,PROD-2024015186
2028,648,7,3,621,1,0.23,PROD-2024107256
2029,230,12,2,350,2,0.66,PROD-2023082761
2030,663,14,2,90,0,0.6,PROD-2024107444
2031,390,13,2,250,1,0.73,PROD-2024014280
2032,122,8,1,613,3,0.49,PROD-2023058691
2033,339,9,3,829,8,1.08,PROD-2023129748
2034,184,10,2,342,1,0.31,PROD-2023073064
2035,190,4,3,800,1,0.17,PROD-2023077305
2036,672,5,2,1012,8,0.81,PROD-2024118836
2037,656,2,3,1483,12,0.82,PROD-2024105864
2038,625,14,2,239,0,0.21,PROD-2024099316
2039,558,13,3,250,0,0.37,PROD-2024075673
2040,70,6,1,800,4,0.55,PROD-2023038654
2041,567,11,1,276,1,0.67,PROD-2024075597
2042,702,15,3,663,4,0.7,PROD-2024128743
2043,124,6,3,1079,12,1.16,PROD-2023052980
2044,207,5,2,800,2,0.3,PROD-2023072320
2045,103,7,2,300,0,0.3,PROD-2023041667
2046,425,5,2,845,4,0.51,PROD-2024024702
2047,328,7,2,300,2,0.78,PROD-2023119837
2048,336,6,1,800,6,0.86,PROD-2023122573
2049,458,5,2,1926,10,0.53,PROD-2024042667
2050,58,8,1,589,3,0.58,PROD-2023023681
2051,323,4,1,800,2,0.31,PROD-2023111631
2052,462,16,3,979,2,0.22,PROD-2024041451
2053,680,6,1,800,8,1.05,PROD-2024116955
2054,684,3,1,941,10,1.12,PROD-2024114870
2055,641,1,3,2421,15,0.66,PROD-2024104181
2056,710,10,2,77,0,0.23,PROD-2024125359
2057,470,6,2,800,6,0.86,PROD-2024043383
2058,706,7,2,1081,5,0.47,PROD-2024128674
2059,284,2,3,2979,14,0.47,PROD-2023104401
2060,204,11,2,77,0,0.99,PROD-2023078652
2061,686,16,2,1533,15,1.04,PROD-2024112463
2062,582,16,3,600,1,0.24,PROD-2024083789
2063,153,9,1,300,1,0.34,PROD-2023067119
2064,573,10,1,309,2,0.86,PROD-2024078918
2065,131,10,2,149,1,0.95,PROD-2023053205
2066,380,14,1,217,2,1.04,PROD-2024019229
2067,229,8,3,300,2,0.73,PROD-2023083458
2068,616,2,2,1232,10,0.86,PROD-2024096439
2069,664,14,3,233,0,0.27,PROD-2024104676
2070,657,10,3,78,0,1.13,PROD-2024102012
2071,631,6,3,802,4,0.51,PROD-2024099365
2072,190,6,1,808,8,1.09,PROD-2023074057
2073,200,10,3,214,1,0.78,PROD-2023074982
2074,164,1,1,852,8,0.97,PROD-2023061542
2075,602,5,1,800,4,0.53,PROD-2024082006
2076,133,11,2,325,1,0.39,PROD-2023052281
2077,234,12,3,60,0,0.56,PROD-2023087735
2078,107,2,2,1017,3,0.35,PROD-2023042760
2079,723,4,1,1012,11,1.12,PROD-2024121387
2080,59,12,3,279,2,1.04,PROD-2023026115
2081,672,14,1,128,1,1.14,PROD-2024116798
2082,226,4,3,1072,8,0.81,PROD-2023084059
2083,328,7,1,300,2,0.76,PROD-2023115445
2084,525,1,2,1451,6,0.43,PROD-2024067553
2085,380,16,2,1511,16,1.1,PROD-2024016662
2086,126,12,3,60,0,0.88,PROD-2023053199
2087,600,14,1,72,0,0.67,PROD-2024087307
2088,299,13,3,250,2,1.01,PROD-2023107334
2089,573,3,1,1725,16,0.94,PROD-2024073752
2090,632,2,2,800,4,0.5,PROD-2024092946
2091,578,11,2,182,1,1.0,PROD-2024072873
2092,200,9,3,391,1,0.44,PROD-2023077184
2093,293,9,3,300,1,0.51,PROD-2023109384
2094,263,1,1,800,6,0.82,PROD-2023097781
2095,401,6,1,2807,17,0.62,PROD-2024029410
2096,4,16,1,1547,17,1.11,PROD-2023014272
2097,395,16,2,600,4,0.69,PROD-2024016028
2098,269,9,2,824,2,0.31,PROD-2023095344
2099,24,11,1,111,1,1.08,PROD-2023016865
2100,517,5,2,800,3,0.38,PROD-2024056960
2101,331,14,3,230,1,0.76,PROD-2023116176
2102,567,4,2,800,7,0.91,PROD-2024078855
2103,560,8,3,710,2,0.31,PROD-2024071030
2104,185,7,3,300,1,0.6,PROD-2023079815
2105,285,3,1,4391,47,1.08,PROD-2023102138
2106,612,14,3,69,0,1.11,PROD-2024094734
2107,614,14,2,40,0,0.89,PROD-2024092168
2108,421,7,2,1332,7,0.56,PROD-2024028783
2109,27,7,1,310,0,0.21,PROD-2023013374
2110,101,8,3,356,0,0.19,PROD-2023043713
2111,489,5,2,800,1,0.17,PROD-2024054382
2112,179,12,1,344,3,1.03,PROD-2023061306
2113,512,3,3,800,7,0.89,PROD-2024053000
2114,174,1,3,1319,13,1.0,PROD-2023065181
2115,99,8,1,501,4,0.99,PROD-2023045061
2116,430,12,1,350,3,0.89,PROD-2024039456
2117,699,6,3,800,1,0.21,PROD-2024114788
2118,408,10,1,219,1,0.64,PROD-2024029863
2119,154,14,3,72,0,0.34,PROD-2023068379
2120,432,10,2,85,0,1.11,PROD-2024031669
2121,192,11,2,60,0,0.39,PROD-2023078684
2122,197,4,3,800,8,1.09,PROD-2023071112
2123,345,12,1,350,2,0.66,PROD-2023128518
2124,432,9,3,615,1,0.32,PROD-2024038546
2125,454,6,2,800,6,0.79,PROD-2024038577
2126,64,4,3,800,2,0.31,PROD-2023035028
2127,515,14,3,57,0,0.22,PROD-2024059576
2128,13,8,2,568,6,1.15,PROD-2023014699
2129,562,3,1,800,5,0.63,PROD-2024075278
2130,707,8,2,1227,10,0.83,PROD-2024122989
2131,471,2,3,800,3,0.45,PROD-2024043792
2132,64,14,3,50,0,0.42,PROD-2023031679
2133,60,1,1,1779,12,0.73,PROD-2023039294
2134,712,9,2,1554,17,1.11,PROD-2024121152
2135,603,11,3,350,1,0.31,PROD-2024082694
2136,513,14,2,154,0,0.15,PROD-2024059573
2137,414,3,3,800,5,0.71,PROD-2024024987
2138,66,16,1,600,6,1.03,PROD-2023038100
2139,47,13,2,250,1,0.57,PROD-2023021182
2140,560,8,3,712,6,0.86,PROD-2024076549
2141,361,1,2,800,5,0.67,PROD-2023129166
2142,124,10,2,205,1,0.69,PROD-2023059962
2143,523,1,1,800,7,0.98,PROD-2024069796
2144,595,8,1,589,1,0.29,PROD-2024088726
2145,2,9,3,396,4,1.04,PROD-2023012834
2146,158,15,1,1912,16,0.85,PROD-2023062939
2147,288,16,2,1366,15,1.17,PROD-2023109523
2148,23,12,3,350,2,0.65,PROD-2023015668
2149,383,4,2,800,9,1.19,PROD-2024012474
2150,249,2,2,800,1,0.24,PROD-2023096651
2151,476,10,3,60,0,0.56,PROD-2024042882
2152,36,8,3,300,2,0.67,PROD-2023025438
2153,321,3,2,800,6,0.78,PROD-2023117172
2154,158,14,2,250,2,1.07,PROD-2023064911
2155,125,2,3,800,7,0.88,PROD-2023057975
2156,730,7,1,1526,17,1.14,PROD-2024121224
2157,520,14,1,73,0,0.44,PROD-2024069480
2158,165,14,2,40,0,0.49,PROD-2023065403
2159,114,2,2,1058,11,1.12,PROD-2023042955
2160,383,6,3,827,4,0.55,PROD-2024015856
2161,274,15,2,710,6,0.87,PROD-2023101400
2162,86,1,3,800,2,0.35,PROD-2023039740
2163,69,3,3,800,2,0.36,PROD-2023035476
2164,703,8,1,1332,10,0.78,PROD-2024126919
2165,586,5,1,800,3,0.39,PROD-2024087692
2166,404,10,3,195,2,1.1,PROD-2024024217
2167,233,10,1,69,0,0.44,PROD-2023084594
2168,647,10,2,350,2,0.59,PROD-2024109131
2169,485,1,3,1172,4,0.35,PROD-2024049139
2170,139,3,2,800,2,0.32,PROD-2023051877
2171,29,12,2,60,0,0.74,PROD-2023019154
2172,17,14,1,250,1,0.73,PROD-2023015472
2173,352,12,1,350,0,0.27,PROD-2023127159
2174,200,2,3,948,4,0.48,PROD-2023075617
2175,522,16,2,1246,4,0.38,PROD-2024063659
2176,179,5,3,1176,12,1.07,PROD-2023065363
2177,204,8,2,300,2,0.78,PROD-2023075911
2178,186,12,3,105,0,0.43,PROD-2023076017
2179,689,14,1,225,1,0.69,PROD-2024115912
2180,239,9,1,300,0,0.32,PROD-2023084093
2181,223,6,2,1894,3,0.16,PROD-2023081493
2182,408,8,1,300,2,0.85,PROD-2024029862
2183,17,6,2,800,6,0.83,PROD-2023019905
2184,293,12,3,188,0,0.17,PROD-2023103693
2185,469,9,1,462,4,1.0,PROD-2024048013
2186,61,14,3,88,0,0.62,PROD-2023033693
2187,532,12,3,80,0,0.6,PROD-2024063016
2188,159,12,2,288,0,0.23,PROD-2023068038
2189,97,7,1,356,3,1.08,PROD-2023044996
2190,132,11,3,350,3,0.94,PROD-2023058064
2191,705,11,3,60,0,0.21,PROD-2024127768
2192,641,1,3,1778,12,0.72,PROD-2024106918
2193,578,13,3,250,1,0.69,PROD-2024076085
2194,70,12,1,302,2,0.67,PROD-2023038992
2195,8,12,1,350,1,0.4,PROD-2023012981
2196,441,4,3,1677,7,0.47,PROD-2024038536
2197,314,6,2,800,3,0.38,PROD-2023113703
2198,121,2,3,852,4,0.58,PROD-2023054662
2199,308,9,1,317,3,1.02,PROD-2023111080
2200,635,2,1,1352,4,0.3,PROD-2024092519
2201,419,13,2,173,1,0.84,PROD-2024022730
2202,448,11,1,350,1,0.33,PROD-2024039758
2203,386,3,3,800,1,0.18,PROD-2024016284
