procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
1895,290,3,6,59,429.29,25328.11,14,304,94.2,PO-2023-721190
1896,459,3,5,50,436.64,21832.0,8,467,97.3,PO-2024-660239
1897,542,2,4,50,562.19,28109.5,13,555,97.2,PO-2024-202054
1898,605,14,7,50,558.62,27931.0,10,615,94.7,PO-2024-880630
1899,120,7,1,50,605.03,30251.5,15,135,97.2,PO-2023-560887
1900,727,1,6,85,686.16,58323.6,7,731,95.4,PO-2024-421087
1901,708,13,5,50,1501.64,75082.0,17,725,95.6,PO-2024-335767
1902,77,8,2,50,495.2,24760.0,13,90,98.3,PO-2023-453365
1903,670,6,7,50,506.18,25309.0,12,682,93.7,PO-2024-316244
1904,183,2,1,52,642.73,33421.96,14,197,99.1,PO-2023-697014
1905,610,15,2,72,210.37,15146.64,18,628,98.7,PO-2024-879964
1906,266,13,4,50,1531.54,76577.0,9,275,99.0,PO-2023-461371
1907,700,1,3,50,713.57,35678.5,13,713,98.7,PO-2024-165650
1908,571,1,1,67,703.54,47137.18,12,583,97.2,PO-2024-544448
1909,236,8,6,50,419.91,20995.5,8,244,96.2,PO-2023-577900
1910,403,12,2,50,323.24,16162.0,11,414,96.9,PO-2024-303730
1911,223,6,4,74,464.76,34392.24,18,241,99.8,PO-2023-304705
1912,23,7,3,50,709.28,35464.0,7,30,96.9,PO-2023-397009
1913,510,13,4,50,1546.56,77328.0,16,526,97.6,PO-2024-765534
1914,345,7,5,50,662.39,33119.5,17,362,96.5,PO-2023-548679
1915,571,6,6,113,529.42,59824.46,13,584,94.4,PO-2024-640312
1916,587,10,7,50,1714.07,85703.5,8,595,95.4,PO-2024-684816
1917,225,16,6,50,122.95,6147.5,10,235,97.4,PO-2023-634882
1918,133,16,5,154,127.79,19679.66,11,144,96.8,PO-2023-916833
1919,424,5,3,50,1028.73,51436.5,12,436,96.5,PO-2024-425417
1920,98,4,7,59,345.94,20410.46,13,111,95.7,PO-2023-535985
1921,660,13,3,55,1593.62,87649.1,13,673,98.8,PO-2024-329787
1922,51,13,5,50,1479.99,73999.5,14,65,97.0,PO-2023-182011
1923,269,2,2,90,566.83,51014.7,18,287,95.8,PO-2023-940587
1924,398,3,5,61,469.04,28611.44,17,415,94.5,PO-2024-971605
1925,598,2,1,50,592.44,29622.0,14,612,98.8,PO-2024-241915
1926,717,4,5,114,390.34,44498.76,16,731,97.3,PO-2024-542059
1927,194,4,7,50,349.5,17475.0,7,201,96.7,PO-2023-910891
1928,277,16,1,66,124.4,8210.4,17,294,95.7,PO-2023-347789
1929,440,3,5,53,474.11,25127.83,14,454,96.9,PO-2024-610649
1930,125,5,4,53,1044.33,55349.49,7,132,99.3,PO-2023-816911
1931,275,3,5,50,438.99,21949.5,8,283,96.5,PO-2023-898926
1932,174,6,1,63,558.55,35188.65,7,181,99.1,PO-2023-328417
1933,524,6,6,54,483.91,26131.14,14,538,96.7,PO-2024-451620
1934,435,7,6,50,625.98,31299.0,6,441,97.5,PO-2024-609218
1935,542,12,2,50,332.98,16649.0,7,549,95.6,PO-2024-796581
1936,544,1,1,52,638.26,33189.52,13,557,98.3,PO-2024-201128
1937,678,2,7,77,663.44,51084.88,12,690,94.9,PO-2024-632898
1938,95,9,4,50,114.93,5746.5,14,109,98.0,PO-2023-636862
1939,71,16,3,50,116.73,5836.5,18,89,99.0,PO-2023-749297
1940,304,5,6,72,967.39,69652.08,14,318,95.7,PO-2023-203760
1941,472,6,3,50,464.09,23204.5,16,488,99.4,PO-2024-536979
1942,672,4,1,60,363.48,21808.8,13,685,97.9,PO-2024-285513
1943,76,10,7,50,1625.18,81259.0,10,86,93.3,PO-2023-665087
1944,352,8,7,50,490.36,24518.0,8,360,96.7,PO-2023-898936
1945,285,7,4,50,733.95,36697.5,13,298,98.0,PO-2023-546335
1946,130,13,5,50,1710.37,85518.5,16,146,95.6,PO-2023-253197
1947,128,1,1,50,610.28,30514.0,13,141,99.3,PO-2023-447035
1948,605,9,1,50,123.1,6155.0,12,617,99.2,PO-2024-374231
1949,391,7,1,50,705.22,35261.0,7,398,98.4,PO-2024-526774
1950,630,1,3,58,719.78,41747.24,10,640,97.0,PO-2024-286417
1951,692,12,7,50,312.65,15632.5,12,704,94.6,PO-2024-360789
1952,356,11,6,50,1140.63,57031.5,11,367,97.3,PO-2023-174087
1953,492,15,1,57,231.16,13176.12,17,509,98.2,PO-2024-272581
1954,388,8,7,50,454.65,22732.5,9,397,96.0,PO-2024-316014
1955,235,2,5,107,614.38,65738.66,13,248,93.8,PO-2023-828502
1956,47,10,7,50,1526.54,76327.0,11,58,93.5,PO-2023-767605
1957,668,5,7,50,934.08,46704.0,10,678,94.5,PO-2024-171560
1958,441,5,3,50,1072.6,53630.0,8,449,97.5,PO-2024-306966
1959,393,15,6,50,223.95,11197.5,9,402,96.0,PO-2024-975499
1960,251,11,6,50,1103.16,55158.0,10,261,94.8,PO-2023-169611
1961,516,16,2,76,126.67,9626.92,7,523,96.9,PO-2024-447887
1962,65,14,5,50,588.77,29438.5,7,72,97.0,PO-2023-393252
1963,327,1,1,50,645.9,32295.0,10,337,97.1,PO-2023-363746
1964,523,14,2,50,650.42,32521.0,18,541,95.8,PO-2024-181394
1965,170,15,2,87,224.25,19509.75,11,181,95.1,PO-2023-756699
1966,146,1,4,50,654.19,32709.5,14,160,99.4,PO-2023-512644
1967,436,5,2,90,1026.74,92406.6,14,450,97.2,PO-2024-791346
1968,619,5,7,50,1064.65,53232.5,7,626,96.7,PO-2024-772966
1969,101,11,5,50,979.61,48980.5,8,109,95.5,PO-2023-619810
1970,319,3,3,76,398.65,30297.4,18,337,97.5,PO-2023-191115
1971,314,16,4,215,128.42,27610.3,18,332,99.6,PO-2023-817075
1972,534,12,5,50,279.7,13985.0,9,543,94.6,PO-2024-163299
1973,41,16,6,50,127.19,6359.5,14,55,95.4,PO-2023-184195
1974,328,15,5,197,227.21,44760.37,17,345,94.8,PO-2023-739976
1975,431,5,4,66,970.65,64062.9,11,442,97.3,PO-2024-154017
1976,276,12,4,50,318.35,15917.5,18,294,97.6,PO-2023-632091
1977,664,7,4,50,707.34,35367.0,10,674,97.7,PO-2024-490107
1978,161,4,6,50,352.49,17624.5,12,173,94.3,PO-2023-169032
1979,596,6,5,92,556.57,51204.44,18,614,96.1,PO-2024-734441
1980,705,8,7,50,445.37,22268.5,12,717,92.9,PO-2024-888643
1981,347,2,4,57,546.18,31132.26,9,356,98.5,PO-2023-705469
1982,37,16,7,50,108.53,5426.5,9,46,94.1,PO-2023-291929
1983,328,4,4,59,380.8,22467.2,10,338,95.9,PO-2023-111144
1984,17,9,2,50,111.57,5578.5,17,34,97.8,PO-2023-540448
1985,730,1,7,50,642.18,32109.0,10,731,96.2,PO-2024-422454
1986,629,8,6,50,471.74,23587.0,13,642,95.5,PO-2024-776891
1987,22,2,6,50,584.3,29215.0,13,35,95.7,PO-2023-384941
1988,542,11,5,50,1128.44,56422.0,7,549,94.3,PO-2024-709545
1989,266,13,2,50,1572.14,78607.0,13,279,96.8,PO-2023-126878
1990,89,12,6,50,304.43,15221.5,10,99,97.7,PO-2023-873732
1991,66,11,7,50,1054.28,52714.0,9,75,94.2,PO-2023-839427
1992,408,1,6,50,704.71,35235.5,8,416,93.8,PO-2024-250273
1993,593,4,3,55,349.26,19209.3,10,603,96.3,PO-2024-629813
1994,343,1,1,69,605.26,41762.94,12,355,99.4,PO-2023-488646
1995,184,14,1,50,566.75,28337.5,13,197,97.1,PO-2023-889016
1996,127,9,2,50,108.72,5436.0,7,134,97.1,PO-2023-979022
1997,167,14,3,50,642.92,32146.0,17,184,97.9,PO-2023-202807
1998,730,11,3,50,1005.54,50277.0,13,731,97.8,PO-2024-252555
1999,592,15,7,50,217.83,10891.5,11,603,92.9,PO-2024-682415
2000,719,4,2,50,389.55,19477.5,7,726,96.7,PO-2024-173680
2001,502,5,1,50,925.01,46250.5,15,517,98.6,PO-2024-850830
2002,17,2,5,50,599.99,29999.5,8,25,96.0,PO-2023-787071
2003,298,10,5,50,1588.26,79413.0,13,311,96.0,PO-2023-732338
2004,649,10,2,50,1637.75,81887.5,17,666,95.7,PO-2024-934088
2005,542,8,5,50,432.72,21636.0,10,552,96.4,PO-2024-652580
2006,384,15,4,50,220.65,11032.5,10,394,98.1,PO-2024-935156
2007,626,5,4,50,1033.04,51652.0,9,635,97.3,PO-2024-228723
2008,526,14,4,50,659.58,32979.0,13,539,99.8,PO-2024-207475
2009,93,1,4,50,685.27,34263.5,10,103,97.2,PO-2023-615013
2010,51,10,7,50,1588.33,79416.5,14,65,93.8,PO-2023-669817
2011,591,13,4,50,1597.53,79876.5,9,600,96.4,PO-2024-732954
2012,467,10,5,50,1697.33,84866.5,11,478,97.2,PO-2024-725820
2013,330,7,4,50,627.89,31394.5,10,340,99.6,PO-2023-285083
2014,423,13,5,50,1645.2,82260.0,18,441,94.9,PO-2024-667471
2015,46,9,4,50,123.14,6157.0,9,55,97.5,PO-2023-761837
2016,521,15,4,134,199.62,26749.08,7,528,97.7,PO-2024-561758
2017,695,7,4,50,662.17,33108.5,15,710,99.3,PO-2024-564668
2018,68,8,6,50,475.76,23788.0,12,80,94.1,PO-2023-170894
2019,723,15,5,50,225.08,11254.0,14,731,94.6,PO-2024-551101
2020,592,1,5,70,662.5,46375.0,16,608,94.4,PO-2024-134604
2021,316,11,3,50,1080.71,54035.5,7,323,98.7,PO-2023-265498
2022,48,14,3,50,564.12,28206.0,18,66,97.1,PO-2023-258781
2023,514,12,3,50,318.53,15926.5,14,528,96.9,PO-2024-467194
2024,211,1,1,50,621.95,31097.5,16,227,95.9,PO-2023-662583
2025,277,1,7,130,638.11,82954.3,8,285,93.5,PO-2023-415774
2026,466,11,1,50,1183.53,59176.5,14,480,96.2,PO-2024-589796
2027,661,14,4,50,625.22,31261.0,12,673,97.8,PO-2024-254584
2028,571,8,7,50,475.61,23780.5,10,581,93.0,PO-2024-587666
2029,382,8,2,56,473.46,26513.76,11,393,98.2,PO-2024-632804
2030,449,6,6,50,492.26,24613.0,5,454,93.9,PO-2024-752125
2031,578,16,7,50,116.98,5849.0,11,589,96.5,PO-2024-834010
2032,114,7,5,50,697.23,34861.5,11,125,96.1,PO-2023-428219
2033,91,12,6,50,295.32,14766.0,9,100,96.3,PO-2023-425540
2034,601,4,5,58,373.44,21659.52,12,613,96.4,PO-2024-611468
2035,162,1,3,79,697.9,55134.1,12,174,97.1,PO-2023-500244
2036,401,7,7,50,678.95,33947.5,6,407,95.8,PO-2024-610994
2037,308,15,4,92,221.55,20382.6,17,325,97.7,PO-2023-249337
2038,547,4,2,50,369.77,18488.5,11,558,98.3,PO-2024-497266
2039,116,5,6,50,1026.04,51302.0,10,126,97.5,PO-2023-348452
2040,493,2,1,50,608.59,30429.5,9,502,97.3,PO-2024-480967
2041,704,16,6,50,125.09,6254.5,11,715,97.0,PO-2024-741203
2042,153,13,4,50,1617.17,80858.5,18,171,98.2,PO-2023-997985
2043,82,5,5,50,1054.45,52722.5,8,90,94.5,PO-2023-351993
2044,473,6,7,50,523.15,26157.5,5,478,93.4,PO-2024-555960
2045,429,3,5,68,393.02,26725.36,7,436,95.5,PO-2024-106706
2046,653,7,1,64,685.4,43865.6,16,669,98.2,PO-2024-464884
2047,29,9,3,50,121.51,6075.5,16,45,97.0,PO-2023-713859
2048,604,6,6,50,470.08,23504.0,9,613,94.8,PO-2024-473211
2049,145,5,4,86,916.36,78806.96,9,154,96.3,PO-2023-879162
2050,151,1,5,113,626.73,70820.49,8,159,94.3,PO-2023-940639
2051,438,12,7,50,298.3,14915.0,6,444,96.5,PO-2024-521555
2052,400,13,5,50,1461.36,73068.0,7,407,94.5,PO-2024-182980
2053,425,2,3,50,587.21,29360.5,7,432,98.0,PO-2024-466190
2054,659,15,6,50,230.13,11506.5,14,673,95.3,PO-2024-168331
2055,577,1,1,50,695.99,34799.5,10,587,97.1,PO-2024-217412
2056,576,4,6,50,377.87,18893.5,13,589,97.2,PO-2024-405417
2057,550,1,1,50,652.83,32641.5,8,558,95.8,PO-2024-967636
2058,444,13,2,50,1615.23,80761.5,16,460,98.0,PO-2024-340335
2059,563,9,7,50,101.69,5084.5,10,573,93.4,PO-2024-562217
2060,68,11,7,50,1106.85,55342.5,14,82,96.5,PO-2023-515785
2061,383,2,2,50,667.18,33359.0,10,393,94.8,PO-2024-772927
2062,159,11,2,50,984.39,49219.5,9,168,95.1,PO-2023-476620
2063,11,13,1,50,1672.35,83617.5,15,26,99.2,PO-2023-880190
2064,166,2,1,50,564.86,28243.0,13,179,95.7,PO-2023-835779
2065,418,3,6,52,453.17,23564.84,13,431,96.1,PO-2024-441782
2066,53,8,3,50,461.62,23081.0,15,68,99.9,PO-2023-385569
2067,264,9,1,50,105.68,5284.0,13,277,96.9,PO-2023-422805
2068,167,5,4,50,1028.98,51449.0,14,181,98.5,PO-2023-153942
2069,583,9,6,50,105.95,5297.5,12,595,95.0,PO-2024-594849
2070,633,5,1,50,950.31,47515.5,10,643,95.6,PO-2024-924043
2071,478,9,6,50,108.68,5434.0,5,483,96.1,PO-2024-423729
2072,515,12,3,50,329.86,16493.0,12,527,96.2,PO-2024-202119
2073,550,13,2,50,1686.34,84317.0,17,567,97.9,PO-2024-331913
2074,270,3,3,50,421.97,21098.5,12,282,99.5,PO-2023-553787
2075,156,11,7,50,1192.7,59635.0,10,166,93.0,PO-2023-465855
2076,519,15,5,96,218.73,20998.08,12,531,96.1,PO-2024-830053
2077,576,6,4,50,505.89,25294.5,16,592,96.8,PO-2024-943502
2078,23,13,4,50,1705.49,85274.5,16,39,96.3,PO-2023-731075
2079,405,10,3,50,1466.88,73344.0,9,414,99.5,PO-2024-984297
2080,4,5,5,50,912.04,45602.0,9,13,93.8,PO-2023-929151
2081,434,6,7,62,531.84,32974.08,11,445,96.1,PO-2024-119167
2082,177,10,5,50,1438.67,71933.5,13,190,97.1,PO-2023-385202
2083,665,5,4,50,1027.66,51383.0,11,676,96.6,PO-2024-808393
2084,481,13,6,50,1420.2,71010.0,6,487,97.1,PO-2024-709104
2085,223,6,1,73,523.04,38181.92,17,240,96.0,PO-2023-608518
2086,504,8,4,50,469.25,23462.5,15,519,96.3,PO-2024-329855
2087,299,9,7,66,100.27,6617.82,13,312,93.9,PO-2023-375957
2088,115,5,3,50,923.97,46198.5,15,130,99.7,PO-2023-933950
2089,423,7,1,50,654.08,32704.0,10,433,98.5,PO-2024-289448
2090,94,13,5,50,1597.93,79896.5,12,106,95.2,PO-2023-523007
2091,245,13,5,50,1638.91,81945.5,7,252,96.5,PO-2023-449870
2092,647,5,5,50,883.6,44180.0,12,659,97.1,PO-2024-703736
2093,636,10,6,50,1677.55,83877.5,8,644,96.0,PO-2024-443541
2094,378,12,4,50,329.45,16472.5,7,385,99.6,PO-2024-994687
2095,578,5,3,50,1011.61,50580.5,18,596,99.0,PO-2024-449197
2096,654,11,4,50,1097.28,54864.0,7,661,99.7,PO-2024-576152
2097,458,6,5,50,529.8,26490.0,11,469,96.0,PO-2024-859157
2098,668,15,1,233,235.37,54841.21,15,683,99.0,PO-2024-220018
2099,190,1,3,86,698.79,60095.94,8,198,99.8,PO-2023-384268
2100,216,15,4,50,235.76,11788.0,17,233,98.3,PO-2023-364804
2101,287,14,1,50,553.75,27687.5,13,300,99.2,PO-2023-535186
2102,598,1,7,66,638.39,42133.74,11,609,95.0,PO-2024-479621
2103,341,2,3,107,585.52,62650.64,12,353,97.1,PO-2023-764578
2104,63,2,6,50,608.69,30434.5,12,75,95.5,PO-2023-478092
2105,647,9,5,50,108.23,5411.5,16,663,93.7,PO-2024-794898
2106,517,16,2,129,126.93,16373.97,9,526,95.7,PO-2024-941072
2107,226,16,5,50,114.98,5749.0,9,235,95.0,PO-2023-382463
2108,34,6,5,50,519.45,25972.5,8,42,95.6,PO-2023-511125
2109,265,12,1,50,330.8,16540.0,15,280,97.6,PO-2023-523515
2110,220,15,2,50,219.91,10995.5,7,227,97.4,PO-2023-888389
2111,266,14,2,50,632.68,31634.0,8,274,97.3,PO-2023-180984
2112,247,1,6,50,631.64,31582.0,6,253,97.1,PO-2023-565856
2113,533,16,1,50,116.88,5844.0,14,547,96.3,PO-2024-421616
2114,383,4,4,50,360.95,18047.5,10,393,97.7,PO-2024-884488
2115,462,2,2,50,624.19,31209.5,18,480,95.2,PO-2024-900749
2116,358,9,4,50,116.24,5812.0,13,371,98.1,PO-2023-278425
2117,335,10,3,50,1504.0,75200.0,15,350,100.0,PO-2023-953466
2118,647,10,3,50,1432.89,71644.5,17,664,98.9,PO-2024-429346
2119,613,9,6,50,111.54,5577.0,5,618,95.9,PO-2024-422379
2120,563,14,4,50,658.91,32945.5,10,573,98.3,PO-2024-258840
2121,234,4,5,102,326.16,33268.32,14,248,94.9,PO-2023-458139
2122,64,4,4,50,360.52,18026.0,7,71,97.4,PO-2023-631403
2123,336,11,2,50,1030.62,51531.0,12,348,95.3,PO-2023-630620
2124,307,6,1,55,482.37,26530.35,12,319,95.8,PO-2023-794709
2125,162,7,2,50,651.75,32587.5,9,171,96.9,PO-2023-552974
2126,281,7,2,50,635.4,31770.0,8,289,98.7,PO-2023-985938
2127,493,3,7,50,427.03,21351.5,11,504,93.9,PO-2024-223001
2128,569,3,3,50,405.69,20284.5,10,579,98.1,PO-2024-466525
2129,264,3,7,58,395.34,22929.72,10,274,94.4,PO-2023-200272
2130,729,14,3,50,634.57,31728.5,13,731,98.8,PO-2024-413303
2131,100,8,1,50,454.29,22714.5,10,110,97.4,PO-2023-642855
2132,669,12,3,50,313.85,15692.5,10,679,97.2,PO-2024-759858
2133,625,3,4,76,388.14,29498.64,7,632,97.8,PO-2024-701720
2134,436,8,3,50,419.14,20957.0,11,447,99.6,PO-2024-206601
2135,329,8,3,50,418.81,20940.5,16,345,99.5,PO-2023-783154
2136,49,1,3,50,689.59,34479.5,15,64,98.0,PO-2023-323010
2137,687,7,4,50,733.05,36652.5,14,701,96.6,PO-2024-513184
2138,265,7,4,50,717.7,35885.0,15,280,96.1,PO-2023-369737
2139,685,10,2,50,1561.1,78055.0,8,693,96.3,PO-2024-667152
2140,307,13,3,50,1670.17,83508.5,18,325,96.8,PO-2023-304867
2141,708,4,6,67,379.0,25393.0,14,722,93.9,PO-2024-118335
2142,457,2,7,50,664.06,33203.0,9,466,93.9,PO-2024-103362
2143,154,14,2,50,550.11,27505.5,17,171,94.8,PO-2023-474989
2144,638,9,6,50,115.66,5783.0,14,652,94.0,PO-2024-187707
2145,248,11,7,50,1023.49,51174.5,5,253,93.0,PO-2023-616927
2146,199,10,6,50,1471.19,73559.5,7,206,97.0,PO-2023-579176
2147,466,13,2,50,1645.9,82295.0,10,476,98.1,PO-2024-742890
2148,10,14,7,50,582.42,29121.0,8,18,93.5,PO-2023-780513
2149,595,5,4,50,940.51,47025.5,7,602,96.9,PO-2024-345182
2150,723,4,3,50,380.48,19024.0,9,731,97.8,PO-2024-964444
2151,711,1,6,105,620.12,65112.6,8,719,94.0,PO-2024-932365
2152,573,8,7,50,490.88,24544.0,14,587,94.8,PO-2024-299055
2153,546,6,7,50,493.75,24687.5,8,554,95.6,PO-2024-463562
2154,102,12,7,50,302.14,15107.0,7,109,94.6,PO-2023-764226
2155,625,12,4,50,319.93,15996.5,16,641,98.1,PO-2024-840911
2156,367,6,4,117,481.8,56370.6,7,374,98.7,PO-2024-194072
2157,105,6,3,50,480.44,24022.0,13,118,97.3,PO-2023-929555
2158,171,10,1,50,1669.22,83461.0,18,189,96.3,PO-2023-485023
2159,184,4,4,50,322.12,16106.0,17,201,99.8,PO-2023-263987
2160,328,1,6,62,623.95,38684.9,7,335,95.5,PO-2023-144195
2161,677,9,4,50,117.47,5873.5,16,693,98.5,PO-2024-275379
2162,113,6,2,50,476.38,23819.0,14,127,97.2,PO-2023-745938
2163,531,2,2,80,621.2,49696.0,16,547,96.0,PO-2024-689606
2164,172,3,5,50,415.84,20792.0,17,189,95.4,PO-2023-609754
2165,135,13,3,50,1481.37,74068.5,14,149,97.9,PO-2023-517489
2166,211,6,3,50,472.04,23602.0,15,226,98.8,PO-2023-747943
2167,544,8,6,50,450.66,22533.0,13,557,94.6,PO-2024-614277
2168,251,9,4,50,117.94,5897.0,7,258,96.7,PO-2023-870906
2169,647,13,1,50,1435.31,71765.5,8,655,96.5,PO-2024-775292
2170,270,16,7,57,127.96,7293.72,12,282,94.3,PO-2023-320428
2171,312,15,6,180,231.09,41596.2,7,319,94.1,PO-2023-401196
2172,452,6,6,50,541.57,27078.5,10,462,95.0,PO-2024-913183
2173,441,10,7,50,1646.55,82327.5,9,450,95.2,PO-2024-651946
2174,17,13,6,50,1593.22,79661.0,13,30,97.7,PO-2023-689223
2175,714,9,6,54,103.57,5592.78,9,723,94.7,PO-2024-753532
2176,668,12,7,50,296.27,14813.5,8,676,96.6,PO-2024-456120
2177,305,10,2,50,1507.49,75374.5,14,319,95.6,PO-2023-400446
2178,618,1,7,74,712.64,52735.36,5,623,96.7,PO-2024-553565
2179,629,14,5,50,630.4,31520.0,18,647,96.4,PO-2024-259000
2180,639,11,6,50,994.62,49731.0,10,649,95.7,PO-2024-436477
2181,645,1,4,61,587.31,35825.91,7,652,98.6,PO-2024-180567
2182,717,7,1,50,714.14,35707.0,9,726,96.2,PO-2024-207583
2183,551,3,6,50,438.7,21935.0,10,561,94.2,PO-2024-201223
2184,242,13,7,50,1586.11,79305.5,8,250,93.4,PO-2023-260738
2185,520,14,5,50,582.12,29106.0,11,531,97.4,PO-2024-272253
2186,203,5,4,50,1000.18,50009.0,13,216,98.9,PO-2023-882794
2187,224,9,2,50,106.19,5309.5,10,234,98.4,PO-2023-211571
2188,305,3,3,81,410.54,33253.74,8,313,99.4,PO-2023-511844
2189,118,6,4,82,501.25,41102.5,15,133,97.9,PO-2023-133806
2190,356,11,7,50,989.34,49467.0,6,362,95.5,PO-2023-898549
2191,327,5,5,192,909.6,174643.2,15,342,94.7,PO-2023-305197
2192,593,15,2,50,213.4,10670.0,12,605,96.2,PO-2024-381770
2193,330,14,4,50,554.39,27719.5,10,340,98.8,PO-2023-962399
2194,581,11,6,50,1013.96,50698.0,5,586,97.3,PO-2024-994178
2195,275,16,3,142,118.35,16805.7,10,285,96.9,PO-2023-837362
2196,584,6,5,52,485.79,25261.08,12,596,94.1,PO-2024-686349
2197,133,9,6,50,114.85,5742.5,7,140,96.3,PO-2023-106917
2198,506,1,2,56,629.51,35252.56,11,517,94.9,PO-2024-808738
2199,678,15,5,161,223.75,36023.75,16,694,95.6,PO-2024-633546
2200,225,1,5,50,665.95,33297.5,12,237,93.5,PO-2023-829665
